Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Last three digits of the ID;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1.0;1.0;2.0;9070.0;1.0;1.0;145.0;1.0;1.0;19.0;4.0;3.0;133.5;0.0;0.0;0.0;1.0;0.0;0.0;12;19.0;0.0;0.0;6.0;6.0;6.0;12.166666666666666;0.0;0.0;6.0;6.0;6.0;11.333333333333334;0.0;12.7;3.7;-1.7;Graduate
1.0;17.0;2.0;9853.0;1.0;1.0;145.0;1.0;38.0;19.0;4.0;9.0;127.9;1.0;0.0;0.0;1.0;0.0;0.0;44;19.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1.0;1.0;1.0;9238.0;1.0;1.0;108.0;1.0;1.0;38.0;5.0;8.0;105.9;0.0;0.0;0.0;1.0;0.0;1.0;89;20.0;0.0;0.0;6.0;11.0;5.0;10.6;0.0;0.0;6.0;9.0;5.0;11.166666666666666;0.0;11.1;0.6;2.02;Enrolled
1.0;1.0;1.0;9085.0;1.0;1.0;132.0;1.0;1.0;12.0;4.0;5.0;124.3;0.0;0.0;0.0;1.0;0.0;0.0;75;20.0;0.0;0.0;6.0;10.0;6.0;13.428571428571429;0.0;0.0;6.0;11.0;5.0;12.666666666666666;0.0;13.9;-0.3;0.79;Enrolled
1.0;39.0;1.0;9773.0;1.0;1.0;140.0;1.0;34.0;37.0;0.0;0.0;102.5;0.0;0.0;0.0;1.0;0.0;0.0;86;26.0;0.0;0.0;6.0;8.0;4.0;11.75;0.0;0.0;6.0;12.0;0.0;0.0;0.0;7.6;2.6;0.32;Dropout
1.0;39.0;1.0;9254.0;1.0;19.0;133.1;1.0;19.0;1.0;9.0;5.0;97.0;0.0;0.0;1.0;0.0;1.0;0.0;73;36.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1.0;17.0;1.0;171.0;1.0;1.0;128.0;1.0;1.0;1.0;4.0;10.0;134.7;0.0;0.0;0.0;0.0;1.0;0.0;9;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1.0;42.0;1.0;9119.0;1.0;1.0;120.0;1.0;19.0;37.0;9.0;9.0;113.8;0.0;0.0;0.0;0.0;1.0;0.0;3;27.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1.0;1.0;4.0;9119.0;1.0;;120.0;1.0;3.0;1.0;123.0;152.0;116.9;0.0;0.0;0.0;1.0;1.0;0.0;30;18.0;0.0;0.0;5.0;9.0;1.0;13.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;8.9;1.4;3.51;Dropout
1.0;1.0;4.0;9500.0;1.0;1.0;139.0;1.0;37.0;38.0;9.0;9.0;124.0;1.0;0.0;0.0;1.0;1.0;1.0;98;18.0;0.0;0.0;8.0;8.0;7.0;13.331428571428573;0.0;0.0;8.0;8.0;7.0;13.331428571428573;0.0;10.8;1.4;1.74;Graduate
1.0;39.0;1.0;9070.0;1.0;1.0;139.3;1.0;38.0;38.0;5.0;;117.5;0.0;0.0;0.0;1.0;1.0;0.0;82;28.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;12.4;0.5;1.79;Dropout
1.0;44.0;1.0;171.0;1.0;39.0;150.0;1.0;19.0;1.0;9.0;9.0;154.8;1.0;0.0;0.0;1.0;1.0;0.0;7;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.4;0.5;1.79;Graduate
1.0;1.0;1.0;9500.0;1.0;1.0;138.0;1.0;19.0;37.0;4.0;9.0;141.0;0.0;0.0;0.0;1.0;1.0;0.0;74;19.0;0.0;0.0;7.0;7.0;6.0;13.7;0.0;0.0;7.0;7.0;6.0;13.7;0.0;7.6;2.6;0.32;Graduate
1.0;39.0;1.0;9670.0;1.0;9.0;133.1;1.0;6.0;22.0;3.0;3.0;120.0;0.0;0.0;1.0;0.0;1.0;0.0;53;26.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;;-0.8;-3.12;Dropout
1.0;51.0;1.0;9119.0;1.0;1.0;136.0;1.0;1.0;19.0;3.0;;133.6;1.0;0.0;0.0;1.0;1.0;0.0;39;20.0;0.0;4.0;9.0;12.0;9.0;13.454545454545457;0.0;2.0;7.0;9.0;6.0;13.875;0.0;11.1;0.6;2.02;Dropout
1.0;1.0;6.0;9500.0;1.0;1.0;134.0;1.0;38.0;38.0;9.0;9.0;122.0;1.0;0.0;0.0;1.0;1.0;0.0;27;19.0;0.0;0.0;8.0;8.0;7.0;12.2;0.0;0.0;8.0;8.0;7.0;12.2;0.0;12.7;3.7;-1.7;Graduate
1.0;1.0;1.0;9147.0;1.0;1.0;140.0;1.0;19.0;19.0;7.0;3.0;120.0;1.0;0.0;0.0;1.0;1.0;0.0;41;21.0;0.0;0.0;5.0;8.0;3.0;10.0;0.0;0.0;5.0;10.0;4.0;11.0;0.0;12.7;3.7;-1.7;Dropout
1.0;53.0;1.0;9670.0;1.0;42.0;110.0;1.0;1.0;19.0;9.0;9.0;114.2;0.0;0.0;0.0;1.0;1.0;1.0;49;23.0;0.0;0.0;6.0;7.0;5.0;13.0;0.0;0.0;6.0;7.0;6.0;12.857142857142858;0.0;8.9;1.4;3.51;Graduate
1.0;39.0;1.0;8014.0;0.0;38.0;133.1;1.0;38.0;37.0;4.0;8.0;95.5;0.0;0.0;0.0;1.0;1.0;0.0;89;29.0;0.0;0.0;6.0;11.0;6.0;12.0;0.0;0.0;6.0;6.0;6.0;14.0;0.0;11.1;0.6;2.02;Graduate
1.0;1.0;1.0;9500.0;1.0;1.0;129.0;1.0;;1.0;9.0;9.0;120.0;0.0;0.0;0.0;1.0;1.0;0.0;10;20.0;0.0;0.0;8.0;8.0;7.0;15.028571428571428;0.0;0.0;8.0;8.0;7.0;15.028571428571428;0.0;12.7;3.7;-1.7;Graduate
1.0;1.0;1.0;9238.0;1.0;1.0;116.0;1.0;1.0;19.0;5.0;9.0;111.1;0.0;0.0;0.0;1.0;1.0;0.0;62;18.0;;0.0;6.0;8.0;6.0;12.0;0.0;0.0;6.0;;6.0;11.714285714285714;0.0;15.5;2.8;-4.06;Graduate
1.0;1.0;1.0;9773.0;1.0;1.0;130.0;1.0;1.0;38.0;3.0;5.0;128.6;1.0;0.0;0.0;1.0;1.0;0.0;88;19.0;0.0;0.0;6.0;8.0;5.0;12.0;0.0;0.0;6.0;8.0;5.0;12.4;0.0;9.4;-0.8;-3.12;Graduate
1.0;7.0;1.0;9556.0;1.0;3.0;130.0;1.0;1.0;37.0;4.0;8.0;130.0;0.0;0.0;0.0;0.0;1.0;0.0;51;23.0;0.0;3.0;7.0;7.0;3.0;13.666666666666666;0.0;3.0;8.0;8.0;3.0;11.333333333333334;4.0;10.8;1.4;1.74;Dropout
1.0;1.0;1.0;171.0;1.0;1.0;116.0;1.0;38.0;1.0;5.0;1.0;111.1;0.0;0.0;0.0;1.0;1.0;0.0;13;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.9;-0.3;0.79;Dropout
1.0;17.0;1.0;9147.0;1.0;1.0;136.0;1.0;1.0;1.0;9.0;3.0;122.7;1.0;0.0;0.0;1.0;;0.0;4;18.0;0.0;0.0;5.0;6.0;5.0;12.0;0.0;0.0;5.0;7.0;4.0;12.5;0.0;15.5;2.8;-4.06;Enrolled
1.0;1.0;1.0;171.0;1.0;1.0;147.0;1.0;37.0;19.0;7.0;7.0;134.4;1.0;0.0;0.0;1.0;1.0;1.0;22;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Graduate
1.0;1.0;5.0;9070.0;1.0;1.0;117.0;1.0;19.0;37.0;5.0;5.0;131.0;1.0;0.0;1.0;0.0;1.0;0.0;43;21.0;0.0;0.0;6.0;6.0;1.0;;0.0;0.0;6.0;7.0;0.0;0.0;7.0;9.4;-0.8;-3.12;Dropout
1.0;51.0;1.0;9238.0;1.0;1.0;141.0;1.0;1.0;1.0;5.0;9.0;125.0;0.0;0.0;0.0;1.0;1.0;0.0;79;22.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;7.0;0.0;0.0;0.0;11.1;0.6;2.02;Dropout
1.0;18.0;1.0;9556.0;1.0;1.0;133.1;1.0;3.0;19.0;2.0;8.0;106.0;1.0;0.0;0.0;1.0;1.0;0.0;74;21.0;0.0;0.0;7.0;8.0;7.0;12.375;0.0;0.0;7.0;11.0;5.0;12.583333333333334;0.0;8.9;1.4;3.51;Graduate
1.0;39.0;1.0;9500.0;1.0;1.0;133.1;1.0;38.0;19.0;9.0;9.0;128.0;1.0;0.0;0.0;0.0;1.0;0.0;69;32.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;16.2;0.3;-0.92;Dropout
1.0;7.0;1.0;9003.0;1.0;3.0;120.0;1.0;1.0;19.0;4.0;1.0;120.0;1.0;0.0;0.0;1.0;1.0;0.0;60;27.0;0.0;14.0;18.0;21.0;18.0;11.421052631578949;0.0;10.0;13.0;16.0;13.0;11.076923076923077;1.0;15.5;2.8;-4.06;Graduate
1.0;1.0;1.0;9500.0;1.0;1.0;148.0;1.0;19.0;38.0;9.0;8.0;134.8;1.0;0.0;0.0;1.0;1.0;0.0;100;18.0;0.0;0.0;7.0;7.0;6.0;13.35;0.0;0.0;7.0;7.0;6.0;13.35;0.0;7.6;2.6;0.32;Graduate
1.0;39.0;1.0;9070.0;1.0;1.0;130.0;1.0;1.0;1.0;5.0;3.0;112.0;1.0;0.0;0.0;1.0;1.0;1.0;99;24.0;0.0;0.0;6.0;6.0;6.0;15.0;0.0;0.0;6.0;6.0;2.0;16.0;0.0;15.5;2.8;-4.06;Graduate
1.0;1.0;1.0;9130.0;1.0;1.0;120.0;1.0;19.0;37.0;1.0;9.0;116.1;1.0;0.0;0.0;1.0;1.0;0.0;7;22.0;0.0;0.0;5.0;9.0;2.0;10.5;0.0;0.0;5.0;5.0;0.0;0.0;0.0;12.7;3.7;-1.7;Dropout
1.0;43.0;1.0;9130.0;1.0;1.0;120.0;1.0;2.0;3.0;3.0;2.0;120.0;1.0;0.0;0.0;0.0;1.0;0.0;77;22.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;4.0;6.0;0.0;0.0;2.0;10.8;1.4;1.74;
1.0;1.0;3.0;9147.0;1.0;1.0;133.0;1.0;37.0;37.0;9.0;5.0;119.7;1.0;0.0;0.0;1.0;1.0;0.0;44;19.0;0.0;0.0;5.0;8.0;5.0;13.25;0.0;0.0;5.0;6.0;5.0;11.833333333333334;0.0;13.9;-0.3;0.79;Graduate
1.0;17.0;6.0;9119.0;1.0;1.0;129.0;1.0;37.0;13.0;4.0;90.0;117.1;1.0;0.0;0.0;1.0;1.0;0.0;12;19.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;7.6;2.6;0.32;Dropout
1.0;1.0;2.0;9085.0;1.0;1.0;;1.0;1.0;19.0;3.0;3.0;112.4;1.0;0.0;0.0;1.0;1.0;0.0;47;21.0;0.0;0.0;5.0;7.0;4.0;11.5;0.0;0.0;5.0;15.0;3.0;10.6;4.0;10.8;1.4;1.74;Enrolled
1.0;1.0;2.0;9500.0;1.0;1.0;140.0;1.0;1.0;1.0;2.0;7.0;131.0;1.0;0.0;0.0;1.0;0.0;1.0;71;18.0;0.0;0.0;8.0;8.0;8.0;13.88125;0.0;0.0;8.0;8.0;8.0;13.88125;0.0;9.4;-0.8;-3.12;Graduate
1.0;1.0;2.0;9254.0;1.0;1.0;127.0;1.0;3.0;19.0;3.0;10.0;130.9;1.0;0.0;0.0;1.0;0.0;0.0;87;18.0;0.0;0.0;6.0;8.0;6.0;11.333333333333334;0.0;0.0;6.0;8.0;5.0;12.6;0.0;9.4;-0.8;-3.12;
1.0;1.0;1.0;171.0;1.0;1.0;131.0;1.0;19.0;19.0;9.0;9.0;134.9;1.0;0.0;1.0;1.0;0.0;0.0;25;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.2;0.3;-0.92;Dropout
1.0;17.0;1.0;9238.0;1.0;1.0;132.0;1.0;1.0;19.0;4.0;9.0;127.1;1.0;0.0;0.0;1.0;0.0;0.0;3;19.0;0.0;0.0;6.0;7.0;6.0;12.857142857142858;0.0;0.0;;7.0;6.0;13.666666666666666;0.0;13.9;-0.3;0.79;Graduate
1.0;17.0;5.0;9773.0;1.0;1.0;113.0;1.0;38.0;38.0;191.0;175.0;110.2;1.0;0.0;1.0;1.0;0.0;0.0;40;19.0;0.0;0.0;6.0;6.0;5.0;11.6;0.0;0.0;6.0;6.0;6.0;12.5;0.0;8.9;1.4;3.51;Graduate
1.0;17.0;1.0;9254.0;1.0;1.0;115.0;1.0;12.0;1.0;9.0;3.0;108.7;1.0;0.0;0.0;1.0;0.0;1.0;17;18.0;0.0;0.0;6.0;9.0;5.0;11.4;0.0;0.0;6.0;6.0;6.0;11.333333333333334;0.0;12.4;0.5;1.79;Graduate
1.0;1.0;1.0;9130.0;1.0;1.0;133.1;1.0;1.0;1.0;3.0;9.0;138.0;1.0;0.0;0.0;1.0;0.0;0.0;81;20.0;0.0;0.0;6.0;11.0;6.0;13.333333333333334;0.0;0.0;6.0;10.0;6.0;13.0;0.0;16.2;0.3;-0.92;Enrolled
1.0;44.0;1.0;9070.0;1.0;39.0;150.0;1.0;12.0;37.0;3.0;9.0;147.7;0.0;0.0;1.0;;0.0;1.0;60;22.0;0.0;2.0;7.0;7.0;7.0;13.571428571428571;0.0;5.0;9.0;9.0;9.0;13.77777777777778;0.0;12.4;0.5;1.79;Graduate
2.0;39.0;1.0;9556.0;1.0;19.0;133.1;1.0;37.0;38.0;9.0;9.0;123.0;0.0;0.0;0.0;1.0;0.0;0.0;41;31.0;0.0;0.0;7.0;13.0;6.0;11.833333333333334;0.0;0.0;7.0;8.0;7.0;12.228571428571428;0.0;12.4;0.5;1.79;Graduate
1.0;17.0;1.0;;1.0;1.0;141.0;1.0;19.0;19.0;9.0;8.0;142.8;0.0;0.0;0.0;1.0;0.0;1.0;9;19.0;0.0;0.0;7.0;7.0;7.0;14.428571428571429;0.0;0.0;7.0;7.0;7.0;14.142857142857142;0.0;16.2;0.3;-0.92;Graduate
1.0;1.0;2.0;171.0;1.0;1.0;140.0;1.0;1.0;3.0;3.0;3.0;138.3;1.0;0.0;0.0;1.0;0.0;0.0;4;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.4;0.5;1.79;Enrolled
1.0;1.0;2.0;9254.0;1.0;1.0;136.0;1.0;38.0;38.0;9.0;7.0;125.2;1.0;0.0;0.0;1.0;0.0;1.0;30;18.0;0.0;0.0;6.0;8.0;6.0;12.285714285714286;0.0;0.0;6.0;9.0;5.0;12.4;0.0;8.9;1.4;3.51;Graduate
1.0;1.0;1.0;9085.0;1.0;1.0;140.0;1.0;12.0;1.0;1.0;90.0;141.8;0.0;0.0;0.0;1.0;0.0;0.0;95;21.0;0.0;0.0;5.0;7.0;5.0;14.4;0.0;0.0;5.0;5.0;5.0;13.8;0.0;7.6;2.6;0.32;Graduate
1.0;17.0;5.0;9500.0;1.0;1.0;143.0;;38.0;1.0;9.0;7.0;130.6;1.0;0.0;0.0;1.0;0.0;1.0;9;18.0;0.0;0.0;7.0;8.0;7.0;13.15;0.0;0.0;8.0;9.0;8.0;15.06875;0.0;13.9;-0.3;0.79;Graduate
1.0;44.0;1.0;9147.0;1.0;39.0;130.0;22.0;2.0;37.0;2.0;8.0;130.0;0.0;0.0;1.0;0.0;1.0;0.0;69;;1.0;0.0;5.0;6.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1.0;15.0;1.0;9119.0;1.0;1.0;133.1;41.0;1.0;3.0;5.0;8.0;100.0;0.0;0.0;1.0;1.0;1.0;0.0;94;21.0;1.0;0.0;5.0;5.0;0.0;;0.0;0.0;6.0;8.0;0.0;0.0;0.0;11.1;0.6;2.02;Dropout
1.0;18.0;2.0;9500.0;1.0;1.0;129.0;1.0;38.0;37.0;5.0;5.0;119.0;1.0;0.0;0.0;1.0;0.0;1.0;87;19.0;0.0;0.0;8.0;8.0;7.0;;0.0;0.0;8.0;8.0;7.0;12.342857142857143;0.0;10.8;1.4;1.74;Graduate
;1.0;2.0;9773.0;1.0;1.0;132.0;1.0;38.0;1.0;9.0;9.0;124.3;1.0;0.0;0.0;1.0;0.0;0.0;41;19.0;0.0;0.0;6.0;;5.0;12.2;0.0;0.0;6.0;7.0;;10.8;0.0;10.8;1.4;1.74;Enrolled
1.0;17.0;1.0;9254.0;1.0;1.0;118.0;1.0;11.0;34.0;5.0;0.0;122.2;1.0;0.0;0.0;1.0;0.0;0.0;38;22.0;0.0;0.0;6.0;10.0;4.0;10.5;0.0;0.0;6.0;14.0;1.0;11.0;0.0;7.6;2.6;0.32;Dropout
1.0;15.0;1.0;9147.0;1.0;;150.0;1.0;38.0;1.0;9.0;1.0;150.0;0.0;0.0;0.0;1.0;1.0;0.0;49;19.0;0.0;0.0;5.0;5.0;5.0;10.6;0.0;0.0;5.0;8.0;5.0;11.6;0.0;12.4;0.5;1.79;Graduate
;39.0;1.0;8014.0;0.0;19.0;133.1;1.0;37.0;37.0;9.0;;135.5;0.0;0.0;0.0;1.0;0.0;0.0;32;58.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;11.1;0.6;2.02;Dropout
1.0;16.0;2.0;9238.0;1.0;1.0;122.0;1.0;19.0;37.0;9.0;7.0;127.3;1.0;0.0;0.0;1.0;0.0;1.0;42;19.0;0.0;0.0;6.0;8.0;4.0;;0.0;0.0;6.0;6.0;6.0;12.0;0.0;10.8;1.4;1.74;Graduate
1.0;43.0;1.0;9670.0;1.0;1.0;127.0;22.0;37.0;37.0;9.0;9.0;127.0;1.0;0.0;0.0;1.0;1.0;0.0;84;;1.0;3.0;9.0;11.0;6.0;10.5;0.0;4.0;10.0;10.0;10.0;11.7;0.0;9.4;-0.8;-3.12;Graduate
1.0;1.0;2.0;9773.0;1.0;1.0;122.0;1.0;37.0;37.0;9.0;9.0;126.9;1.0;0.0;0.0;1.0;0.0;1.0;9;19.0;0.0;0.0;6.0;11.0;4.0;11.0;0.0;0.0;6.0;11.0;3.0;11.666666666666666;0.0;9.4;-0.8;-3.12;Enrolled
1.0;18.0;3.0;9500.0;1.0;1.0;131.0;1.0;19.0;1.0;4.0;7.0;127.5;1.0;0.0;0.0;1.0;0.0;0.0;12;18.0;0.0;0.0;7.0;7.0;7.0;13.457142857142856;0.0;0.0;8.0;8.0;8.0;14.5125;0.0;13.9;-0.3;0.79;Graduate
1.0;1.0;2.0;9085.0;1.0;1.0;130.0;1.0;19.0;19.0;90.0;90.0;122.0;0.0;0.0;0.0;1.0;0.0;0.0;99;20.0;0.0;0.0;5.0;6.0;5.0;12.6;0.0;0.0;5.0;8.0;4.0;12.333333333333334;0.0;7.6;2.6;0.32;Graduate
1.0;17.0;5.0;9085.0;1.0;1.0;130.0;1.0;19.0;19.0;90.0;7.0;115.8;0.0;0.0;0.0;0.0;;0.0;44;18.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;12.7;3.7;-1.7;Dropout
1.0;17.0;1.0;9670.0;1.0;1.0;130.0;1.0;3.0;19.0;5.0;5.0;121.6;0.0;0.0;0.0;1.0;0.0;0.0;77;18.0;0.0;0.0;6.0;6.0;6.0;13.666666666666666;0.0;0.0;6.0;8.0;5.0;13.6;0.0;8.9;1.4;3.51;Graduate
1.0;17.0;4.0;9147.0;1.0;1.0;122.0;1.0;19.0;;5.0;7.0;116.4;1.0;0.0;1.0;1.0;0.0;1.0;93;18.0;0.0;0.0;5.0;5.0;5.0;11.6;0.0;0.0;5.0;5.0;5.0;11.8;0.0;11.1;0.6;2.02;Graduate
1.0;39.0;1.0;9130.0;1.0;1.0;114.0;1.0;38.0;38.0;9.0;10.0;120.0;0.0;0.0;;1.0;0.0;0.0;77;24.0;0.0;0.0;6.0;9.0;6.0;12.571428571428571;0.0;0.0;6.0;10.0;5.0;12.833333333333334;0.0;11.1;0.6;2.02;Dropout
1.0;17.0;4.0;9853.0;1.0;1.0;143.0;1.0;37.0;37.0;9.0;5.0;127.3;1.0;0.0;0.0;1.0;0.0;0.0;23;18.0;0.0;0.0;6.0;7.0;5.0;11.8;0.0;0.0;6.0;7.0;5.0;11.4;0.0;;1.4;1.74;Dropout
1.0;1.0;3.0;9147.0;1.0;1.0;127.0;1.0;1.0;38.0;5.0;7.0;123.5;1.0;0.0;0.0;1.0;0.0;1.0;55;19.0;0.0;0.0;5.0;5.0;5.0;11.6;0.0;0.0;5.0;11.0;3.0;12.666666666666666;0.0;9.4;-0.8;-3.12;Enrolled
1.0;17.0;3.0;9238.0;1.0;1.0;141.0;1.0;19.0;38.0;9.0;7.0;125.6;1.0;0.0;0.0;1.0;0.0;1.0;54;19.0;0.0;0.0;6.0;8.0;6.0;11.333333333333334;0.0;0.0;6.0;6.0;6.0;11.833333333333334;0.0;8.9;1.4;3.51;Graduate
1.0;1.0;1.0;9254.0;1.0;1.0;129.0;1.0;38.0;38.0;6.0;6.0;118.5;1.0;0.0;0.0;1.0;0.0;0.0;2;18.0;0.0;0.0;6.0;6.0;6.0;10.666666666666666;0.0;0.0;6.0;6.0;6.0;11.5;0.0;7.6;2.6;0.32;Graduate
1.0;1.0;2.0;9130.0;1.0;1.0;140.0;1.0;19.0;37.0;9.0;9.0;129.5;1.0;0.0;0.0;1.0;0.0;0.0;50;18.0;0.0;0.0;5.0;10.0;4.0;13.5;1.0;0.0;5.0;5.0;5.0;13.4;0.0;12.7;3.7;-1.7;Enrolled
1.0;1.0;1.0;171.0;1.0;1.0;137.0;1.0;19.0;19.0;5.0;5.0;134.6;1.0;0.0;0.0;1.0;0.0;1.0;68;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Graduate
1.0;44.0;1.0;9085.0;1.0;1.0;140.0;1.0;4.0;4.0;2.0;6.0;140.0;0.0;0.0;0.0;1.0;;0.0;26;22.0;0.0;2.0;6.0;9.0;6.0;13.333333333333334;0.0;1.0;6.0;9.0;4.0;11.5;0.0;13.9;-0.3;0.79;Graduate
1.0;1.0;1.0;9254.0;1.0;1.0;143.0;1.0;2.0;37.0;1.0;1.0;133.2;1.0;;0.0;1.0;0.0;0.0;11;;0.0;0.0;6.0;9.0;5.0;;0.0;0.0;6.0;16.0;2.0;13.5;0.0;10.8;1.4;1.74;Enrolled
3.0;17.0;1.0;9238.0;1.0;1.0;138.0;1.0;37.0;;9.0;9.0;133.5;1.0;0.0;0.0;1.0;0.0;1.0;99;21.0;0.0;0.0;6.0;8.0;3.0;10.2;0.0;0.0;6.0;13.0;4.0;12.25;0.0;12.7;3.7;-1.7;Enrolled
1.0;17.0;1.0;9773.0;1.0;1.0;120.0;1.0;19.0;38.0;9.0;7.0;117.9;1.0;0.0;0.0;1.0;0.0;1.0;72;21.0;0.0;0.0;6.0;6.0;;13.0;0.0;0.0;6.0;7.0;6.0;12.833333333333334;0.0;8.9;1.4;3.51;Graduate
1.0;1.0;3.0;9500.0;1.0;1.0;144.0;1.0;38.0;38.0;5.0;7.0;128.0;1.0;0.0;0.0;1.0;0.0;1.0;63;18.0;0.0;0.0;8.0;11.0;7.0;12.90857142857143;0.0;0.0;8.0;11.0;7.0;12.90857142857143;0.0;10.8;1.4;1.74;Graduate
;1.0;5.0;9853.0;1.0;1.0;123.0;1.0;1.0;12.0;4.0;9.0;113.2;1.0;0.0;0.0;1.0;0.0;0.0;18;20.0;0.0;0.0;6.0;12.0;4.0;12.0;0.0;0.0;6.0;11.0;1.0;10.0;0.0;10.8;1.4;1.74;Dropout
1.0;1.0;3.0;9254.0;1.0;1.0;129.0;1.0;37.0;38.0;7.0;7.0;122.0;1.0;0.0;0.0;1.0;0.0;1.0;78;18.0;0.0;0.0;6.0;9.0;6.0;10.833333333333334;0.0;0.0;6.0;8.0;5.0;11.0;0.0;7.6;2.6;0.32;Enrolled
1.0;16.0;3.0;9070.0;1.0;1.0;152.0;1.0;1.0;38.0;4.0;8.0;156.9;1.0;0.0;0.0;1.0;0.0;0.0;84;19.0;0.0;0.0;6.0;6.0;6.0;15.333333333333334;0.0;0.0;6.0;9.0;6.0;15.833333333333334;0.0;12.7;3.7;-1.7;Graduate
1.0;1.0;2.0;9500.0;1.0;1.0;130.0;1.0;1.0;38.0;9.0;9.0;125.1;1.0;0.0;0.0;1.0;0.0;1.0;8;18.0;0.0;0.0;7.0;9.0;6.0;12.816666666666668;0.0;0.0;8.0;11.0;6.0;12.875;0.0;11.1;0.6;2.02;Enrolled
1.0;15.0;1.0;;1.0;1.0;133.1;41.0;41.0;1.0;3.0;4.0;100.0;0.0;0.0;1.0;0.0;1.0;0.0;97;26.0;1.0;6.0;7.0;7.0;6.0;13.0;0.0;2.0;6.0;6.0;2.0;14.0;0.0;11.1;0.6;2.02;Dropout
1.0;15.0;1.0;9119.0;1.0;1.0;160.0;32.0;1.0;3.0;143.0;152.0;160.0;0.0;0.0;1.0;1.0;0.0;0.0;6;19.0;1.0;0.0;6.0;11.0;2.0;13.5;1.0;0.0;5.0;11.0;2.0;11.0;0.0;8.9;1.4;3.51;Enrolled
2.0;39.0;1.0;8014.0;0.0;1.0;140.0;1.0;37.0;37.0;9.0;9.0;101.0;0.0;0.0;0.0;1.0;0.0;0.0;95;35.0;0.0;0.0;6.0;7.0;6.0;12.5;0.0;0.0;6.0;6.0;6.0;12.166666666666666;0.0;15.5;2.8;-4.06;Graduate
1.0;18.0;1.0;9670.0;1.0;1.0;133.0;1.0;1.0;1.0;9.0;9.0;121.5;1.0;0.0;0.0;1.0;;1.0;94;19.0;0.0;0.0;6.0;7.0;6.0;13.0;0.0;0.0;6.0;6.0;6.0;14.333333333333334;0.0;12.4;0.5;1.79;Graduate
1.0;1.0;1.0;9085.0;1.0;1.0;138.0;1.0;38.0;37.0;9.0;6.0;126.8;1.0;0.0;0.0;1.0;1.0;0.0;90;18.0;0.0;0.0;5.0;6.0;4.0;11.75;0.0;0.0;5.0;10.0;5.0;12.571428571428571;1.0;10.8;1.4;1.74;Graduate
